date,home_score,away_score,tournament,neutral,rank_home,total_points_home,rank_change_home,rank_away,total_points_away,rank_change_away,winner,win_score_5last_enc_home,win_score_5last_enc_away,diff_goals_last_enc,avg_goals_last_five_home,avg_goals_last_five_away,win_rate_tournament_home,win_rate_tournament_away
1996-05-18,0,1,2,0,125.0,14.0,-17.0,155.0,7.0,2.0,1,5,0,-5,2.2,2.8,0.6666666666666666,1.0
1996-05-18,5,2,0,1,12.0,54.0,2.0,39.0,43.0,1.0,0,0,0,0,2.0,1.8,0.8,0.4
1996-05-19,1,0,2,0,121.0,14.0,12.0,140.0,11.0,-18.0,0,0,5,1,0.6,1.4,1.0,0.3333333333333333
1996-05-19,1,1,0,0,122.0,14.0,2.0,79.0,28.0,5.0,1,0,5,1,0.8,1.0,0.0,0.4
1996-05-19,0,1,2,0,126.0,14.0,8.0,148.0,8.0,4.0,1,5,0,-4,1.2,1.8,0.0,1.0
1996-05-19,1,0,0,0,15.0,53.0,0.0,77.0,29.0,2.0,0,0,5,2,1.6,2.6,0.8,0.2
1996-05-21,2,2,0,0,58.0,36.0,-3.0,65.0,32.0,-16.0,0,0,0,0,1.6,1.2,0.6,0.6
1996-05-21,0,0,0,0,15.0,53.0,0.0,77.0,29.0,2.0,0,4,5,1,1.2,2.4,0.8,0.2
1996-05-23,0,3,0,0,55.0,37.0,-1.0,24.0,49.0,1.0,1,0,0,0,2.6,1.6,0.6,0.8
1996-05-23,3,1,0,0,70.0,31.0,2.0,145.0,9.0,2.0,0,5,4,2,1.4,0.8,0.6,0.2
1996-05-24,1,0,1,0,49.0,38.0,-1.0,47.0,39.0,-4.0,0,15,0,-1,1.2,1.2,0.8,0.8
1996-05-25,2,0,1,1,80.0,27.0,-12.0,83.0,27.0,-12.0,0,0,0,0,2.8,1.8,0.75,1.0
1996-05-25,0,0,0,0,158.0,6.0,1.0,143.0,10.0,2.0,1,0,0,0,0.2,0.5,0.0,0.0
1996-05-25,2,5,0,0,81.0,27.0,-3.0,3.0,60.0,0.0,1,0,0,0,1.2,2.0,0.4,1.0
1996-05-25,1,1,0,0,86.0,26.0,4.0,104.0,19.0,3.0,0,8,4,0,0.6,0.4,0.6,0.6
1996-05-26,2,0,0,0,29.0,46.0,-4.0,37.0,44.0,1.0,0,7,8,0,2.2,1.8,0.8,0.8
1996-05-26,0,1,0,0,48.0,38.0,1.0,23.0,49.0,2.0,1,0,5,-2,1.2,0.8,0.6,1.0
1996-05-26,0,2,0,0,17.0,52.0,2.0,25.0,48.0,0.0,1,7,7,1,0.6,0.6,0.6,0.6
1996-05-26,4,1,1,1,47.0,39.0,-4.0,138.0,11.0,-10.0,0,0,5,3,0.8,1.8,0.6,0.0
1996-05-26,1,0,0,0,113.0,17.0,1.0,76.0,29.0,1.0,0,0,0,0,0.6,0.6,0.0,0.8
1996-05-26,3,0,1,0,49.0,38.0,-1.0,135.0,12.0,0.0,0,5,0,1,1.4,0.8,0.8,0.6666666666666666
1996-05-26,2,0,0,0,22.0,50.0,0.0,58.0,36.0,-6.0,0,4,5,4,1.8,1.4,0.4,0.8
1996-05-26,0,1,2,0,132.0,12.0,1.0,92.0,22.0,-6.0,1,5,0,-2,0.8,1.6,0.0,1.0
1996-05-26,1,2,0,0,86.0,26.0,4.0,104.0,19.0,3.0,1,10,4,0,0.8,0.6,0.6,0.4
1996-05-26,2,1,0,0,14.0,53.0,0.0,31.0,46.0,4.0,0,0,0,0,2.4,1.4,0.8,0.6
1996-05-27,2,2,0,0,88.0,25.0,1.0,130.0,13.0,2.0,0,0,0,0,1.0,0.6,0.0,0.3333333333333333
1996-05-28,3,0,0,0,28.0,47.0,4.0,84.0,26.0,-2.0,0,0,5,0,1.0,1.2,0.6,0.4
1996-05-28,3,1,1,1,135.0,12.0,0.0,47.0,39.0,-4.0,0,4,5,-1,0.6,1.4,0.5,0.6
1996-05-28,5,1,1,0,49.0,38.0,-1.0,138.0,11.0,-10.0,0,0,0,0,1.6,1.8,0.8,0.0
1996-05-29,1,0,0,0,41.0,42.0,-2.0,10.0,55.0,0.0,0,0,0,0,2.0,2.4,0.6,1.0
1996-05-29,1,0,0,1,9.0,56.0,0.0,31.0,46.0,4.0,0,0,0,0,2.2,1.4,0.6,0.4
1996-05-29,0,0,1,1,80.0,27.0,-12.0,142.0,11.0,-13.0,0,0,0,0,2.6,2.8,0.8,0.5
1996-05-29,0,0,0,0,115.0,16.0,-19.0,30.0,46.0,0.0,1,0,0,0,0.4,1.8,0.2,0.8
1996-05-29,2,0,0,0,5.0,58.0,0.0,59.0,35.0,5.0,0,0,5,2,4.0,0.8,0.8,0.2
1996-05-29,0,1,0,0,44.0,40.0,7.0,18.0,51.0,-2.0,1,9,0,-3,0.4,1.4,0.4,0.8
1996-05-29,2,2,0,0,7.0,57.0,3.0,40.0,42.0,2.0,0,0,0,0,1.8,0.8,0.8,0.4
1996-05-29,3,2,0,0,26.0,48.0,-3.0,12.0,54.0,0.0,0,0,0,0,2.4,2.0,0.6,0.8
1996-05-29,2,0,0,0,13.0,54.0,2.0,55.0,37.0,-1.0,0,0,0,0,2.0,2.4,0.4,0.6
1996-05-29,1,1,0,0,60.0,34.0,3.0,2.0,63.0,0.0,1,0,0,0,2.2,1.6,0.0,1.0
1996-05-29,1,0,0,0,3.0,60.0,0.0,67.0,32.0,2.0,0,0,0,0,2.6,1.6,1.0,0.6
1996-05-30,1,1,1,1,138.0,11.0,-10.0,135.0,12.0,0.0,1,0,0,0,1.6,1.2,0.0,0.6
1996-05-31,0,0,2,0,91.0,23.0,3.0,110.0,18.0,2.0,0,0,0,0,0.8,1.0,0.0,0.0
1996-06-01,2,1,2,0,121.0,15.0,-1.0,89.0,24.0,4.0,0,0,0,0,0.8,0.6,0.0,0.0
1996-06-01,0,1,0,0,2.0,63.0,0.0,5.0,58.0,0.0,1,0,0,0,1.2,2.4,1.0,0.8
1996-06-01,3,2,2,0,122.0,15.0,2.0,79.0,28.0,0.0,0,9,0,1,0.8,1.2,0.0,0.2
1996-06-01,0,2,0,0,82.0,27.0,8.0,7.0,57.0,3.0,1,0,0,0,0.4,2.2,0.2,0.8
1996-06-01,1,1,2,0,52.0,37.0,0.0,84.0,26.0,-2.0,0,0,0,0,1.6,1.0,0.4,0.2
1996-06-01,0,1,2,0,113.0,17.0,1.0,20.0,51.0,1.0,1,0,0,0,0.8,1.8,0.0,0.5
1996-06-01,2,0,2,0,126.0,14.0,2.0,76.0,29.0,1.0,0,5,4,0,0.6,0.4,0.0,0.0
1996-06-01,0,1,0,0,81.0,27.0,-3.0,122.0,15.0,4.0,1,5,0,-2,1.4,1.8,0.2,1.0
1996-06-01,3,1,0,0,16.0,52.0,-2.0,107.0,18.0,1.0,0,0,0,0,2.0,1.6,0.6,0.0
1996-06-01,2,0,2,0,94.0,21.0,4.0,15.0,53.0,0.0,0,0,0,0,1.4,0.8,0.0,0.8
1996-06-01,5,1,2,0,4.0,59.0,-3.0,88.0,25.0,1.0,0,0,0,0,1.6,1.4,0.4,0.4
1996-06-01,1,2,0,0,21.0,50.0,-5.0,10.0,55.0,0.0,1,5,0,3,1.4,2.0,0.4,0.8
1996-06-01,0,2,2,0,86.0,26.0,4.0,85.0,26.0,5.0,1,0,0,0,0.8,1.8,0.0,0.25
1996-06-02,1,2,2,0,176.0,1.0,1.0,133.0,12.0,0.0,1,0,0,0,0.0,1.6,0.0,0.0
1996-06-02,4,1,0,0,28.0,47.0,4.0,67.0,32.0,2.0,0,5,4,2,1.0,1.2,0.6,0.4
1996-06-02,1,0,2,0,151.0,7.0,1.0,53.0,37.0,-2.0,0,0,0,0,0.4,1.0,0.0,0.0
1996-06-02,2,0,2,0,125.0,15.0,-14.0,23.0,49.0,2.0,0,0,0,0,1.0,1.0,0.0,0.8
1996-06-02,1,0,0,0,11.0,55.0,-2.0,17.0,52.0,2.0,0,0,0,0,1.8,0.4,0.8,0.4
1996-06-02,2,0,2,0,38.0,43.0,-3.0,8.0,57.0,0.0,0,5,0,1,2.4,2.0,0.4,0.8
1996-06-02,1,2,0,0,59.0,35.0,5.0,30.0,46.0,0.0,1,0,5,0,0.8,1.4,0.2,0.8
1996-06-02,2,2,0,0,44.0,40.0,7.0,27.0,48.0,-1.0,1,0,0,0,0.0,2.2,0.2,0.8
1996-06-02,3,1,2,0,104.0,19.0,3.0,46.0,40.0,0.0,0,0,0,0,1.0,1.0,1.0,0.2
1996-06-02,1,2,2,0,143.0,10.0,2.0,69.0,31.0,-1.0,1,0,0,0,0.3333333333333333,1.0,0.0,0.4
1996-06-02,1,5,2,0,158.0,6.0,1.0,66.0,32.0,-5.0,1,0,0,0,0.0,1.2,0.0,0.0
1996-06-02,5,0,2,0,19.0,51.0,2.0,130.0,13.0,2.0,0,0,0,0,1.0,1.0,0.6,0.0
1996-06-02,1,1,2,0,77.0,29.0,-1.0,9.0,56.0,0.0,1,9,5,0,0.6,2.2,0.0,1.0
1996-06-02,2,0,0,0,3.0,60.0,0.0,42.0,41.0,2.0,0,0,0,0,2.2,0.4,1.0,0.6
1996-06-02,1,3,2,0,173.0,2.0,2.0,22.0,50.0,0.0,1,0,0,0,0.0,2.0,0.0,1.0
1996-06-02,0,5,2,0,155.0,6.0,1.0,72.0,30.0,6.0,1,0,0,0,0.2,0.6,0.0,0.4
1996-06-02,0,1,2,0,154.0,7.0,1.0,48.0,38.0,1.0,1,0,0,0,0.0,0.8,0.0,0.5
1996-06-02,2,1,2,0,109.0,18.0,2.0,58.0,36.0,-6.0,0,7,5,-4,1.0,1.2,0.0,0.2
1996-06-02,0,2,2,0,32.0,46.0,-3.0,62.0,33.0,-5.0,1,5,0,1,1.2,1.4,0.8,0.4
1996-06-02,1,1,2,0,119.0,15.0,3.0,29.0,46.0,-4.0,1,0,0,0,0.0,2.2,0.2,0.0
1996-06-03,4,0,1,1,80.0,27.0,-12.0,135.0,12.0,0.0,0,0,0,0,2.4,1.4,1.0,0.6
1996-06-03,3,0,0,0,106.0,19.0,4.0,108.0,18.0,3.0,0,5,0,0,0.0,1.0,0.2,0.0
1996-06-04,9,1,0,0,2.0,63.0,0.0,159.0,6.0,0.0,0,0,0,0,1.2,0.0,0.8,0.0
1996-06-04,3,1,0,0,13.0,54.0,2.0,44.0,40.0,7.0,0,4,8,2,2.2,0.4,0.4,0.2
1996-06-05,0,1,0,0,65.0,33.0,3.0,87.0,26.0,4.0,1,0,9,0,2.0,0.6,0.6,0.2
1996-06-05,2,0,0,0,5.0,58.0,0.0,124.0,15.0,9.0,0,0,0,0,2.0,0.6,0.8,0.5
1996-06-05,2,1,0,0,52.0,37.0,0.0,74.0,29.0,-2.0,0,0,0,0,1.8,0.6,0.6,0.4
1996-06-07,2,0,1,0,49.0,38.0,-1.0,80.0,27.0,-12.0,0,5,0,2,2.2,2.4,0.8,1.0
1996-06-08,1,1,3,0,24.0,49.0,1.0,21.0,50.0,-5.0,1,5,0,2,1.6,1.0,0.0,0.5
1996-06-08,1,0,0,1,12.0,54.0,0.0,37.0,44.0,1.0,0,5,0,0,2.2,1.0,0.6,0.6
1996-06-08,0,0,2,0,78.0,29.0,1.0,17.0,52.0,2.0,1,0,0,0,2.0,0.4,0.0,0.5
1996-06-09,1,1,3,1,11.0,55.0,-2.0,18.0,51.0,-2.0,0,0,0,0,1.4,1.4,0.0,0.0
1996-06-09,2,0,3,1,2.0,63.0,0.0,10.0,55.0,0.0,0,0,0,0,2.6,1.8,0.8,0.0
1996-06-09,1,1,0,0,23.0,49.0,2.0,110.0,18.0,2.0,0,4,8,0,0.6,0.6,1.0,0.0
1996-06-09,3,5,2,0,92.0,22.0,-6.0,70.0,31.0,2.0,1,0,0,0,1.6,1.6,1.0,0.6
1996-06-09,1,3,0,0,43.0,41.0,1.0,109.0,18.0,2.0,1,0,0,0,1.4,1.4,0.4,0.4
1996-06-09,4,1,2,0,133.0,12.0,0.0,176.0,1.0,1.0,0,0,5,1,1.8,1.0,1.0,0.0
1996-06-09,1,1,3,1,6.0,58.0,0.0,28.0,47.0,4.0,0,0,0,0,1.4,1.6,0.6,0.4
1996-06-09,2,1,0,0,14.0,53.0,0.0,44.0,40.0,7.0,0,0,0,0,2.0,0.6,0.8,0.0
1996-06-10,8,0,2,0,122.0,15.0,4.0,146.0,9.0,2.0,0,0,0,0,1.6,1.0,0.4,0.0
1996-06-10,0,0,3,1,13.0,54.0,2.0,31.0,46.0,4.0,0,4,5,2,2.0,1.4,0.6,0.0
1996-06-10,0,1,3,1,16.0,52.0,-2.0,5.0,58.0,0.0,1,0,9,-2,2.2,2.0,0.8,0.0
1996-06-10,0,3,2,1,144.0,9.0,2.0,106.0,19.0,4.0,1,0,0,0,1.0,0.6,0.0,0.0
1996-06-11,2,1,3,1,7.0,57.0,3.0,3.0,60.0,0.0,0,0,0,0,2.4,2.0,0.8,0.3333333333333333
1996-06-11,0,1,3,1,30.0,46.0,0.0,27.0,48.0,-1.0,1,0,0,0,1.2,2.2,0.0,0.0
1996-06-12,7,0,2,0,122.0,15.0,4.0,144.0,9.0,2.0,0,0,0,0,2.6,0.6,0.6,0.0
1996-06-12,2,2,0,1,12.0,54.0,0.0,44.0,40.0,7.0,0,5,0,1,2.2,0.8,0.6,0.0
1996-06-12,0,7,2,1,146.0,9.0,2.0,106.0,19.0,4.0,1,0,0,0,0.75,1.2,0.0,0.2
1996-06-12,0,0,0,0,78.0,29.0,1.0,94.0,21.0,4.0,0,9,0,-1,1.8,1.8,0.2,0.6
1996-06-12,0,2,0,0,14.0,53.0,0.0,37.0,44.0,1.0,1,12,2,-1,1.8,0.6,0.8,0.4
1996-06-13,0,4,0,0,112.0,17.0,-9.0,49.0,38.0,-1.0,1,0,0,0,0.8,2.2,0.2,0.4
1996-06-13,1,0,3,1,28.0,47.0,4.0,16.0,52.0,-2.0,0,0,0,0,1.6,2.2,0.2,0.6
1996-06-13,0,2,3,1,21.0,50.0,-5.0,13.0,54.0,2.0,1,0,0,0,1.0,1.4,0.6,0.6
1996-06-14,1,0,2,0,46.0,40.0,0.0,104.0,19.0,3.0,0,5,0,-2,1.2,1.6,0.0,1.0
1996-06-14,2,1,3,1,10.0,55.0,0.0,7.0,57.0,3.0,0,0,0,0,1.4,2.6,0.0,0.8
1996-06-14,2,0,2,0,122.0,15.0,4.0,106.0,19.0,4.0,0,5,4,1,3.8,2.6,0.6,0.4
1996-06-14,1,0,2,0,166.0,4.0,1.0,81.0,27.0,-3.0,0,0,0,0,0.3333333333333333,1.2,0.0,0.6
1996-06-14,1,0,3,1,18.0,51.0,-2.0,30.0,46.0,0.0,0,0,0,0,1.0,1.2,0.0,0.0
1996-06-14,3,1,2,1,144.0,9.0,2.0,146.0,9.0,2.0,0,5,0,1,0.2,0.6,0.0,0.0
1996-06-15,0,3,0,1,37.0,44.0,1.0,44.0,40.0,7.0,1,5,0,-1,0.8,1.2,0.4,0.0
1996-06-15,1,4,2,0,116.0,16.0,-20.0,49.0,38.0,-1.0,1,0,0,0,1.4,3.0,1.0,0.0
1996-06-15,2,0,3,0,24.0,49.0,1.0,31.0,46.0,4.0,0,0,0,0,1.6,0.4,0.0,0.0
1996-06-15,1,1,3,1,5.0,58.0,0.0,6.0,58.0,0.0,0,0,0,0,1.6,1.2,1.0,0.6
1996-06-15,3,0,2,0,20.0,51.0,1.0,113.0,17.0,1.0,0,0,5,1,2.0,0.6,0.6666666666666666,0.0
1996-06-16,1,1,2,0,58.0,36.0,-6.0,109.0,18.0,2.0,0,9,5,-1,0.8,1.8,0.0,0.25
1996-06-16,3,1,2,0,85.0,26.0,5.0,86.0,26.0,4.0,0,0,5,2,2.0,0.4,0.4,0.0
1996-06-16,2,0,2,0,110.0,18.0,2.0,91.0,23.0,3.0,0,5,0,0,0.6,0.4,0.0,1.0
1996-06-16,2,0,2,0,66.0,32.0,-5.0,158.0,6.0,1.0,0,0,5,4,2.2,0.2,0.3333333333333333,0.0
1996-06-16,3,0,3,1,27.0,48.0,-1.0,11.0,55.0,-2.0,0,0,0,0,1.8,1.4,1.0,1.0
1996-06-16,2,0,2,0,48.0,38.0,1.0,154.0,7.0,1.0,0,0,5,1,1.0,0.0,0.6666666666666666,0.0
1996-06-16,3,1,2,0,79.0,28.0,0.0,122.0,15.0,2.0,0,12,0,-1,0.8,1.0,0.2,1.0
1996-06-16,1,1,2,0,23.0,49.0,2.0,125.0,15.0,-14.0,0,5,0,-2,0.8,1.4,0.6,0.3333333333333333
1996-06-16,1,1,2,0,76.0,29.0,1.0,126.0,14.0,2.0,0,8,4,-2,0.2,1.0,0.0,1.0
1996-06-16,0,3,3,1,3.0,60.0,0.0,2.0,63.0,0.0,1,0,5,-1,1.8,2.6,0.25,0.8
1996-06-16,0,1,2,0,53.0,37.0,-2.0,151.0,7.0,1.0,1,5,0,-1,0.8,0.6,0.0,0.3333333333333333
1996-06-16,2,0,2,0,22.0,50.0,0.0,173.0,2.0,2.0,0,0,5,2,2.0,1.0,1.0,0.0
1996-06-16,2,2,0,0,14.0,53.0,0.0,12.0,54.0,0.0,1,10,5,0,1.4,2.2,0.6,0.6
1996-06-16,3,0,2,0,15.0,53.0,0.0,94.0,21.0,4.0,0,5,0,-2,0.6,1.4,0.6,1.0
1996-06-16,2,2,2,0,69.0,31.0,-1.0,143.0,10.0,2.0,0,0,5,1,1.0,0.5,0.6,0.0
1996-06-17,2,1,2,0,17.0,52.0,2.0,78.0,29.0,1.0,0,0,5,0,0.4,1.4,0.6666666666666666,0.0
1996-06-17,2,1,2,0,106.0,19.0,4.0,146.0,9.0,2.0,0,0,5,7,2.6,0.8,0.4,0.0
1996-06-17,0,4,2,1,144.0,9.0,2.0,122.0,15.0,4.0,1,5,0,-7,0.6,4.0,0.3333333333333333,0.8
1996-06-18,4,1,3,0,24.0,49.0,1.0,13.0,54.0,2.0,0,9,0,-2,1.8,1.4,0.5,0.8
1996-06-18,3,1,3,1,5.0,58.0,0.0,28.0,47.0,4.0,0,0,5,-1,1.4,1.8,1.0,0.4
1996-06-18,1,2,3,1,16.0,52.0,-2.0,6.0,58.0,0.0,1,0,0,0,2.0,1.2,0.6,0.6
1996-06-18,1,0,3,1,31.0,46.0,4.0,21.0,50.0,-5.0,0,0,5,0,0.2,0.8,0.0,0.4
1996-06-19,0,3,3,1,27.0,48.0,-1.0,18.0,51.0,-2.0,1,0,0,0,2.0,1.0,1.0,0.5
1996-06-19,0,0,3,1,7.0,57.0,3.0,2.0,63.0,0.0,1,9,0,-2,2.2,3.0,0.6,0.8
1996-06-19,0,4,2,1,146.0,9.0,2.0,122.0,15.0,4.0,1,5,0,-8,0.6,4.4,0.0,0.8
1996-06-19,10,0,2,0,106.0,19.0,4.0,144.0,9.0,2.0,0,0,5,3,3.0,0.6,0.6,0.25
1996-06-19,3,3,3,1,3.0,60.0,0.0,10.0,55.0,0.0,0,0,0,0,1.8,1.2,0.2,0.5
1996-06-19,0,3,3,1,30.0,46.0,0.0,11.0,55.0,-2.0,1,0,0,0,1.0,0.8,0.0,0.5
1996-06-19,5,0,2,0,102.0,20.0,3.0,156.0,6.0,-10.0,0,5,0,-4,0.6,4.0,0.0,1.0
1996-06-20,0,0,2,0,70.0,31.0,2.0,92.0,22.0,-6.0,0,0,5,2,2.2,1.8,0.8,0.6666666666666666
1996-06-20,4,0,0,0,77.0,29.0,-1.0,124.0,15.0,9.0,0,0,0,0,0.6,0.6,0.2,0.3333333333333333
1996-06-21,0,2,2,1,146.0,9.0,2.0,144.0,9.0,2.0,1,9,0,-2,0.4,0.6,0.0,0.2
1996-06-21,1,2,2,0,106.0,19.0,4.0,122.0,15.0,4.0,1,8,4,-2,4.4,5.0,0.8,1.0
1996-06-21,2,0,2,0,145.0,9.0,2.0,166.0,4.0,1.0,0,0,0,0,0.6,0.5,0.5,1.0
1996-06-22,0,0,3,0,24.0,49.0,1.0,6.0,58.0,0.0,1,0,0,0,2.6,1.0,0.6666666666666666,0.6
1996-06-22,0,0,3,1,5.0,58.0,0.0,13.0,54.0,2.0,0,0,5,1,1.6,1.6,1.0,0.6
1996-06-22,1,0,0,0,54.0,37.0,1.0,119.0,15.0,3.0,0,0,0,0,1.2,0.2,0.2,0.0
1996-06-23,6,1,2,1,80.0,27.0,-12.0,142.0,11.0,-13.0,0,5,0,0,2.2,2.8,1.0,1.0
1996-06-23,0,1,2,0,112.0,17.0,-9.0,47.0,39.0,-4.0,1,9,0,2,0.8,1.4,1.0,1.0
1996-06-23,1,0,3,1,10.0,55.0,0.0,18.0,51.0,-2.0,0,0,0,0,1.4,1.4,0.3333333333333333,0.6666666666666666
1996-06-23,2,1,3,1,2.0,63.0,0.0,27.0,48.0,-1.0,0,0,0,0,2.8,1.2,0.8,0.6666666666666666
1996-06-23,4,0,2,1,89.0,24.0,4.0,121.0,15.0,-1.0,0,5,0,-1,0.8,1.0,0.0,1.0
1996-06-23,2,2,2,0,138.0,11.0,-10.0,83.0,27.0,-12.0,1,0,0,0,1.8,1.8,1.0,1.0
1996-06-23,8,0,2,0,49.0,38.0,-1.0,116.0,16.0,-20.0,0,0,5,3,3.6,1.6,1.0,0.6666666666666666
1996-06-25,1,2,0,0,62.0,33.0,-5.0,124.0,15.0,9.0,1,0,0,0,1.2,0.2,0.8,0.25
1996-06-26,1,1,3,0,24.0,49.0,1.0,2.0,63.0,0.0,1,0,5,-1,2.0,3.2,0.5,0.8
1996-06-26,0,0,3,1,5.0,58.0,0.0,10.0,55.0,0.0,0,5,0,0,1.4,1.6,1.0,0.5
1996-06-27,0,4,2,1,100.0,20.0,3.0,98.0,20.0,4.0,1,0,0,0,2.0,0.8,0.0,0.6
1996-06-27,8,0,2,0,61.0,34.0,-2.0,167.0,2.0,0.0,0,0,0,0,2.2,0.0,0.4,0.0
1996-06-28,2,0,0,0,55.0,37.0,-1.0,114.0,17.0,1.0,0,0,0,0,2.2,0.8,0.4,0.0
1996-06-28,1,0,2,0,81.0,27.0,-3.0,145.0,9.0,2.0,0,0,0,0,1.0,0.8,0.4,0.6
1996-06-29,0,2,2,1,167.0,2.0,0.0,98.0,20.0,4.0,1,0,0,0,0.0,1.4,0.0,0.8
1996-06-29,5,1,2,0,61.0,34.0,-2.0,100.0,20.0,3.0,0,0,5,0,3.6,1.8,0.6,0.0
1996-06-30,1,2,3,1,10.0,55.0,0.0,2.0,63.0,0.0,1,5,0,-2,1.2,1.6,0.4,1.0
1996-06-30,3,0,0,0,38.0,43.0,-3.0,124.0,15.0,9.0,0,0,0,0,2.4,0.6,0.8,0.4
1996-06-30,1,1,2,0,142.0,11.0,-13.0,80.0,27.0,-12.0,1,9,0,-5,1.8,2.4,0.6666666666666666,1.0
1996-06-30,2,0,2,0,47.0,39.0,-4.0,112.0,17.0,-9.0,0,9,3,1,1.2,0.8,1.0,0.6666666666666666
1996-06-30,0,0,2,0,83.0,27.0,-12.0,138.0,11.0,-10.0,0,0,5,0,2.2,1.2,1.0,0.6666666666666666
1996-07-01,3,1,2,1,100.0,20.0,3.0,167.0,2.0,0.0,0,0,0,0,1.6,0.0,0.0,0.0
1996-07-01,1,1,2,0,61.0,34.0,-2.0,98.0,20.0,4.0,0,0,5,0,4.6,1.6,0.6,0.8
1996-07-04,0,8,2,1,168.0,2.0,1.0,61.0,35.0,0.0,1,5,0,-8,0.3333333333333333,4.6,0.0,0.8
1996-07-04,2,2,2,0,99.0,23.0,1.0,111.0,20.0,11.0,0,0,5,4,1.4,1.4,0.8,0.3333333333333333
1996-07-05,3,0,2,0,86.0,27.0,5.0,157.0,6.0,-9.0,0,5,0,-1,0.6,0.4,0.6,0.5
1996-07-06,4,1,2,0,29.0,47.0,0.0,32.0,46.0,-6.0,0,0,5,1,2.0,2.8,1.0,0.6
1996-07-06,3,2,0,0,100.0,22.0,-13.0,68.0,33.0,-10.0,0,0,0,0,0.4,0.2,0.2,0.4
1996-07-07,6,1,2,0,36.0,45.0,-1.0,125.0,17.0,6.0,0,7,7,2,0.6,0.2,0.2,0.2
1996-07-07,1,7,2,1,111.0,20.0,11.0,61.0,35.0,0.0,1,4,5,-4,1.4,5.2,0.25,1.0
1996-07-07,3,1,2,0,12.0,56.0,3.0,38.0,44.0,6.0,0,7,5,-2,2.0,0.8,1.0,0.6
1996-07-07,1,1,0,0,124.0,18.0,9.0,77.0,31.0,14.0,1,3,12,-2,0.4,1.4,0.2,0.6
1996-07-07,0,0,2,0,78.0,31.0,1.0,15.0,54.0,7.0,1,7,5,-1,1.2,1.8,0.0,0.6
1996-07-07,5,2,2,0,99.0,23.0,1.0,168.0,2.0,1.0,0,0,5,2,1.8,0.25,0.8,0.0
1996-07-08,1,2,0,1,77.0,31.0,14.0,65.0,34.0,8.0,1,5,9,2,1.2,1.8,0.6,0.6
1996-07-08,1,0,0,0,100.0,22.0,-13.0,68.0,33.0,-10.0,0,5,0,1,1.0,0.6,0.4,0.2
1996-07-09,4,1,2,1,111.0,20.0,11.0,168.0,2.0,1.0,0,5,0,2,1.4,0.6,0.2,0.0
1996-07-09,1,1,0,0,124.0,18.0,9.0,65.0,34.0,8.0,1,10,5,-5,0.6,2.0,0.0,0.6
1996-07-09,2,2,2,0,99.0,23.0,1.0,61.0,35.0,0.0,1,4,5,0,2.8,5.8,0.8,1.0
1996-07-10,1,1,0,0,100.0,22.0,-13.0,68.0,33.0,-10.0,1,9,0,1,1.0,0.6,0.6,0.2
1996-07-12,0,1,2,0,157.0,6.0,-9.0,142.0,11.0,-3.0,1,5,0,-2,0.4,0.6,0.3333333333333333,0.4
1996-07-17,1,1,0,0,54.0,36.0,-1.0,38.0,44.0,6.0,1,0,0,0,2.2,0.8,0.6,0.6
1996-07-19,3,1,2,0,142.0,11.0,-3.0,86.0,27.0,5.0,0,5,0,-1,0.8,1.2,0.6,0.6
1996-07-21,0,2,0,0,121.0,18.0,-12.0,125.0,17.0,6.0,1,0,0,0,2.2,0.4,0.0,0.0
1996-07-24,1,1,0,0,49.0,39.0,-5.0,121.0,18.0,-12.0,0,12,0,2,0.8,1.2,0.4,0.0
1996-07-26,2,0,0,0,63.0,35.0,1.0,36.0,45.0,-1.0,0,13,2,-3,1.2,1.6,0.6,0.4
1996-07-28,0,0,0,0,49.0,39.0,-5.0,34.0,45.0,-15.0,1,0,0,0,0.8,4.6,0.6,0.4
1996-07-28,0,0,0,0,45.0,41.0,-2.0,121.0,18.0,-12.0,0,5,0,0,1.6,1.4,0.8,0.0
1996-07-30,1,0,0,0,121.0,18.0,-12.0,34.0,45.0,-15.0,0,0,0,0,1.4,3.6,0.0,0.6
1996-07-31,2,2,0,0,92.0,25.0,4.0,65.0,34.0,8.0,1,5,0,0,1.2,2.0,0.2,0.6
1996-08-04,1,1,0,0,93.0,25.0,6.0,49.0,39.0,-5.0,1,9,0,0,0.8,0.8,0.2,0.6
1996-08-04,1,0,0,0,108.0,20.0,9.0,121.0,18.0,-12.0,0,5,0,1,1.2,1.2,0.4,0.2
1996-08-07,2,1,0,0,121.0,18.0,-12.0,49.0,39.0,-5.0,0,14,0,0,0.4,0.8,0.2,0.8
1996-08-08,4,1,0,0,165.0,4.0,2.0,95.0,25.0,4.0,0,0,0,0,0.4,0.2,0.0,0.6
1996-08-08,0,2,0,0,54.0,36.0,-1.0,63.0,35.0,1.0,1,0,0,0,1.0,1.2,0.4,0.6
1996-08-09,4,0,2,0,152.0,8.0,3.0,167.0,4.0,2.0,0,5,4,5,1.8,0.2,0.6,0.0
1996-08-11,0,0,0,0,163.0,5.0,3.0,109.0,20.0,-17.0,1,0,5,0,0.2,0.8,0.0,0.2
1996-08-11,0,0,0,0,103.0,22.0,-22.0,97.0,23.0,-12.0,1,0,0,0,1.6,1.4,0.2,0.4
1996-08-11,0,0,0,0,49.0,39.0,-5.0,93.0,25.0,6.0,0,9,3,0,0.8,1.0,0.6,0.2
